district,address,title,house_type,area,price,floor,build_time,district_id,update_time,view_num,extra_info,link
顺义区,顺义区10号院30号楼17单元99室,两室一厅 顺义区优质房源,三室一厅,57.6,1060.79,8层/共23层,1996年,1007,2025-09-27 21:48:37,4827,电梯房,https://example.com/house/12115
海淀区,海淀区51号院9号楼16单元56室,三室一厅 海淀区优质房源,四室两厅,103.4,1118.91,27层/共19层,2013年,1002,2025-10-25 21:48:37,273,学区房,https://example.com/house/12116
丰台区,丰台区64号院4号楼2单元70室,两室两厅 丰台区优质房源,两室两厅,74.7,1374.92,27层/共20层,2015年,1003,2025-11-02 21:48:37,334,带车位,https://example.com/house/12117
东城区,东城区39号院24号楼3单元44室,两室两厅 东城区优质房源,三室两厅,65.3,727.19,5层/共19层,2014年,1005,2026-02-24 21:48:37,3927,近地铁,https://example.com/house/12118
东城区,东城区36号院12号楼1单元12室,两室两厅 东城区优质房源,四室两厅,182.8,462.1,16层/共21层,1999年,1005,2025-11-14 21:48:37,4889,带车位,https://example.com/house/12119
昌平区,昌平区46号院24号楼20单元89室,两室一厅 昌平区优质房源,两室一厅,164.1,1132.39,28层/共14层,2002年,1006,2025-10-28 21:48:37,2237,精装修,https://example.com/house/12120
朝阳区,朝阳区84号院3号楼11单元2室,四室两厅 朝阳区优质房源,四室两厅,119.1,941.31,23层/共29层,1994年,1001,2026-02-28 21:48:37,3702,学区房,https://example.com/house/12121
丰台区,丰台区3号院30号楼6单元55室,三室两厅 丰台区优质房源,两室两厅,56.9,791.93,31层/共14层,1993年,1003,2025-04-20 21:48:37,766,南北通透,https://example.com/house/12122
丰台区,丰台区53号院10号楼4单元40室,三室两厅 丰台区优质房源,一室一厅,115.3,695.48,6层/共30层,2011年,1003,2025-03-25 21:48:37,548,近地铁,https://example.com/house/12123
海淀区,海淀区30号院7号楼18单元85室,一室一厅 海淀区优质房源,一室一厅,155.8,293.49,9层/共10层,2006年,1002,2025-09-18 21:48:37,3920,电梯房,https://example.com/house/12124
海淀区,海淀区84号院10号楼17单元90室,三室两厅 海淀区优质房源,三室一厅,123.2,1243.64,32层/共20层,1991年,1002,2025-04-06 21:48:37,2166,南北通透,https://example.com/house/12125
海淀区,海淀区68号院16号楼16单元53室,四室两厅 海淀区优质房源,三室两厅,97.8,918.65,33层/共28层,2010年,1002,2025-04-29 21:48:37,4233,带车位,https://example.com/house/12126
顺义区,顺义区83号院1号楼6单元76室,四室两厅 顺义区优质房源,一室一厅,154.6,702.6,22层/共28层,2003年,1007,2025-07-19 21:48:37,1840,带车位,https://example.com/house/12127
顺义区,顺义区42号院19号楼3单元81室,一室一厅 顺义区优质房源,三室一厅,71.8,733.61,22层/共27层,1991年,1007,2026-02-07 21:48:37,2107,南北通透,https://example.com/house/12128
海淀区,海淀区32号院17号楼15单元84室,三室一厅 海淀区优质房源,三室两厅,150.9,218.65,10层/共27层,2010年,1002,2026-01-16 21:48:37,3571,南北通透,https://example.com/house/12129
顺义区,顺义区89号院2号楼11单元63室,四室两厅 顺义区优质房源,两室一厅,185.5,910.12,18层/共18层,1995年,1007,2025-04-06 21:48:37,242,南北通透,https://example.com/house/12130
顺义区,顺义区91号院22号楼5单元92室,四室两厅 顺义区优质房源,两室一厅,114.3,611.59,8层/共16层,2006年,1007,2025-03-29 21:48:37,3515,电梯房,https://example.com/house/12131
西城区,西城区61号院9号楼4单元68室,两室一厅 西城区优质房源,两室两厅,126.9,889.59,6层/共11层,2003年,1004,2025-11-19 21:48:37,1181,电梯房,https://example.com/house/12132
东城区,东城区92号院20号楼3单元97室,三室两厅 东城区优质房源,四室两厅,108.2,1030.76,22层/共32层,2020年,1005,2025-07-04 21:48:37,1587,电梯房,https://example.com/house/12133
东城区,东城区6号院14号楼16单元94室,两室一厅 东城区优质房源,两室一厅,159.5,292.21,10层/共22层,1998年,1005,2025-10-18 21:48:37,628,电梯房,https://example.com/house/12134
朝阳区,朝阳区13号院29号楼13单元71室,四室两厅 朝阳区优质房源,一室一厅,107.8,1225.38,20层/共16层,2008年,1001,2025-06-19 21:48:37,615,近地铁,https://example.com/house/12135
顺义区,顺义区37号院27号楼12单元62室,两室一厅 顺义区优质房源,四室两厅,143.4,1046.9,3层/共30层,2003年,1007,2025-07-29 21:48:37,2743,电梯房,https://example.com/house/12136
西城区,西城区23号院3号楼16单元20室,两室两厅 西城区优质房源,两室两厅,112.8,365.39,20层/共10层,2002年,1004,2026-02-20 21:48:37,4080,学区房,https://example.com/house/12137
丰台区,丰台区64号院23号楼8单元94室,两室一厅 丰台区优质房源,三室一厅,95.6,1475.96,5层/共29层,1997年,1003,2025-11-25 21:48:37,2121,精装修,https://example.com/house/12138
丰台区,丰台区70号院22号楼15单元8室,三室两厅 丰台区优质房源,三室一厅,185.1,1365.34,14层/共22层,2003年,1003,2025-12-21 21:48:37,1928,学区房,https://example.com/house/12139
海淀区,海淀区2号院25号楼20单元82室,四室两厅 海淀区优质房源,一室一厅,178.9,455.76,25层/共30层,1995年,1002,2025-09-14 21:48:37,4759,精装修,https://example.com/house/12140
顺义区,顺义区74号院16号楼9单元24室,三室一厅 顺义区优质房源,三室两厅,159.9,1475.84,12层/共18层,2019年,1007,2025-05-22 21:48:37,4919,近地铁,https://example.com/house/12141
昌平区,昌平区59号院8号楼20单元77室,三室一厅 昌平区优质房源,四室两厅,151.5,487.96,2层/共15层,2002年,1006,2025-05-28 21:48:37,4433,南北通透,https://example.com/house/12142
东城区,东城区83号院26号楼11单元77室,两室一厅 东城区优质房源,两室一厅,61.7,899.01,18层/共11层,2020年,1005,2025-10-10 21:48:37,2088,精装修,https://example.com/house/12143
西城区,西城区87号院7号楼9单元9室,一室一厅 西城区优质房源,三室一厅,117.3,1470.0,18层/共23层,2014年,1004,2026-03-01 21:48:37,4736,电梯房,https://example.com/house/12144
东城区,东城区42号院15号楼16单元5室,四室两厅 东城区优质房源,三室一厅,64.8,541.36,24层/共32层,1996年,1005,2025-05-11 21:48:37,1014,带车位,https://example.com/house/12145
东城区,东城区70号院13号楼10单元4室,三室两厅 东城区优质房源,两室一厅,162.5,1004.01,16层/共20层,2001年,1005,2025-11-26 21:48:37,1052,近地铁,https://example.com/house/12146
丰台区,丰台区81号院29号楼3单元58室,两室两厅 丰台区优质房源,三室两厅,156.7,262.9,17层/共21层,2005年,1003,2025-04-01 21:48:37,4616,南北通透,https://example.com/house/12147
朝阳区,朝阳区40号院6号楼19单元88室,四室两厅 朝阳区优质房源,三室两厅,125.7,1269.84,23层/共30层,2009年,1001,2026-03-08 21:48:37,161,学区房,https://example.com/house/12148
东城区,东城区57号院15号楼2单元31室,两室一厅 东城区优质房源,三室一厅,85.8,1043.09,4层/共10层,2010年,1005,2025-03-22 21:48:37,3143,近地铁,https://example.com/house/12149
朝阳区,朝阳区61号院7号楼10单元35室,一室一厅 朝阳区优质房源,三室一厅,168.8,408.94,23层/共29层,2005年,1001,2025-10-31 21:48:37,2771,近地铁,https://example.com/house/12150
顺义区,顺义区7号院15号楼12单元3室,三室一厅 顺义区优质房源,两室一厅,88.6,1158.69,15层/共17层,2014年,1007,2025-04-24 21:48:37,4117,电梯房,https://example.com/house/12151
海淀区,海淀区67号院6号楼18单元83室,四室两厅 海淀区优质房源,三室一厅,122.5,579.7,15层/共10层,2000年,1002,2025-06-26 21:48:37,3184,南北通透,https://example.com/house/12152
东城区,东城区11号院30号楼1单元24室,三室两厅 东城区优质房源,两室两厅,125.5,514.5,9层/共13层,2010年,1005,2025-03-22 21:48:37,4200,南北通透,https://example.com/house/12153
丰台区,丰台区51号院5号楼12单元33室,三室一厅 丰台区优质房源,三室两厅,51.7,1028.55,17层/共19层,1997年,1003,2025-05-15 21:48:37,1107,电梯房,https://example.com/house/12154
海淀区,海淀区62号院27号楼17单元39室,三室两厅 海淀区优质房源,两室一厅,124.6,809.37,9层/共16层,2010年,1002,2025-08-07 21:48:37,1246,南北通透,https://example.com/house/12155
海淀区,海淀区85号院6号楼3单元8室,两室两厅 海淀区优质房源,三室两厅,187.1,700.41,15层/共32层,2012年,1002,2026-02-19 21:48:37,2718,电梯房,https://example.com/house/12156
昌平区,昌平区72号院4号楼8单元6室,三室两厅 昌平区优质房源,三室两厅,108.4,928.5,4层/共30层,2006年,1006,2025-11-02 21:48:37,1146,近地铁,https://example.com/house/12157
顺义区,顺义区74号院19号楼5单元33室,三室两厅 顺义区优质房源,两室一厅,152.5,615.37,10层/共17层,1999年,1007,2026-01-23 21:48:37,4282,精装修,https://example.com/house/12158
丰台区,丰台区32号院21号楼10单元57室,一室一厅 丰台区优质房源,两室一厅,166.5,844.23,11层/共13层,2018年,1003,2025-04-19 21:48:37,4915,近地铁,https://example.com/house/12159
海淀区,海淀区40号院26号楼8单元45室,四室两厅 海淀区优质房源,两室一厅,69.2,1469.15,22层/共29层,1992年,1002,2025-08-03 21:48:37,2738,电梯房,https://example.com/house/12160
丰台区,丰台区14号院9号楼20单元74室,三室两厅 丰台区优质房源,四室两厅,69.3,385.38,33层/共11层,2005年,1003,2025-08-08 21:48:37,662,学区房,https://example.com/house/12161
海淀区,海淀区8号院24号楼4单元71室,一室一厅 海淀区优质房源,一室一厅,102.7,1428.02,30层/共33层,1999年,1002,2025-06-19 21:48:37,3477,电梯房,https://example.com/house/12162
朝阳区,朝阳区63号院13号楼16单元94室,一室一厅 朝阳区优质房源,两室一厅,124.2,621.29,33层/共20层,1998年,1001,2026-02-24 21:48:37,350,南北通透,https://example.com/house/12163
顺义区,顺义区95号院24号楼20单元80室,三室一厅 顺义区优质房源,四室两厅,56.2,543.12,23层/共33层,2008年,1007,2025-12-05 21:48:37,1271,带车位,https://example.com/house/12164
丰台区,丰台区89号院10号楼7单元61室,两室两厅 丰台区优质房源,三室两厅,147.6,1219.54,22层/共11层,2001年,1003,2025-05-01 21:48:37,2225,带车位,https://example.com/house/12165
西城区,西城区22号院25号楼1单元37室,三室两厅 西城区优质房源,两室两厅,147.9,467.36,8层/共17层,1990年,1004,2025-08-25 21:48:37,1577,电梯房,https://example.com/house/12166
西城区,西城区15号院28号楼5单元37室,四室两厅 西城区优质房源,四室两厅,185.3,993.04,24层/共31层,1993年,1004,2025-06-29 21:48:37,1173,带车位,https://example.com/house/12167
东城区,东城区21号院13号楼2单元62室,两室两厅 东城区优质房源,三室一厅,138.4,647.68,11层/共12层,2008年,1005,2026-01-17 21:48:37,3677,带车位,https://example.com/house/12168
西城区,西城区41号院23号楼11单元72室,两室两厅 西城区优质房源,两室一厅,117.4,1413.64,19层/共21层,1991年,1004,2025-12-16 21:48:37,1503,精装修,https://example.com/house/12169
海淀区,海淀区82号院29号楼18单元61室,三室两厅 海淀区优质房源,一室一厅,145.1,639.41,10层/共33层,2020年,1002,2026-02-05 21:48:37,2280,电梯房,https://example.com/house/12170
海淀区,海淀区38号院23号楼14单元85室,两室一厅 海淀区优质房源,三室两厅,77.3,1013.86,19层/共30层,2010年,1002,2025-04-25 21:48:37,2539,精装修,https://example.com/house/12171
昌平区,昌平区97号院6号楼15单元80室,两室一厅 昌平区优质房源,两室一厅,98.6,267.87,17层/共23层,1999年,1006,2026-01-30 21:48:37,4796,带车位,https://example.com/house/12172
东城区,东城区55号院22号楼16单元43室,一室一厅 东城区优质房源,两室两厅,139.2,1318.67,3层/共31层,2013年,1005,2025-11-15 21:48:37,3478,电梯房,https://example.com/house/12173
东城区,东城区97号院24号楼12单元89室,三室两厅 东城区优质房源,四室两厅,137.4,606.62,15层/共17层,2017年,1005,2025-09-13 21:48:37,1243,学区房,https://example.com/house/12174
东城区,东城区60号院6号楼2单元3室,三室两厅 东城区优质房源,一室一厅,68.8,1440.98,28层/共31层,2004年,1005,2026-01-08 21:48:37,3112,学区房,https://example.com/house/12175
东城区,东城区1号院7号楼6单元13室,四室两厅 东城区优质房源,两室一厅,173.8,1213.63,19层/共14层,1991年,1005,2025-08-17 21:48:37,2140,学区房,https://example.com/house/12176
丰台区,丰台区78号院23号楼9单元28室,一室一厅 丰台区优质房源,三室两厅,59.4,644.04,9层/共11层,1998年,1003,2025-05-27 21:48:37,89,南北通透,https://example.com/house/12177
丰台区,丰台区74号院28号楼7单元57室,两室一厅 丰台区优质房源,三室两厅,174.9,1223.43,20层/共31层,2001年,1003,2025-10-17 21:48:37,402,带车位,https://example.com/house/12178
东城区,东城区43号院5号楼15单元71室,三室两厅 东城区优质房源,一室一厅,65.1,964.91,20层/共16层,2005年,1005,2026-01-27 21:48:37,3246,精装修,https://example.com/house/12179
东城区,东城区98号院30号楼5单元12室,两室两厅 东城区优质房源,一室一厅,169.5,327.01,28层/共15层,2005年,1005,2025-11-19 21:48:37,2550,电梯房,https://example.com/house/12180
昌平区,昌平区55号院22号楼19单元6室,三室两厅 昌平区优质房源,四室两厅,199.6,1290.1,23层/共13层,2010年,1006,2026-01-14 21:48:37,2218,精装修,https://example.com/house/12181
海淀区,海淀区77号院28号楼4单元12室,四室两厅 海淀区优质房源,两室两厅,147.9,1024.02,9层/共19层,2018年,1002,2025-06-14 21:48:37,4775,近地铁,https://example.com/house/12182
昌平区,昌平区89号院25号楼7单元58室,三室两厅 昌平区优质房源,三室两厅,199.1,832.87,33层/共24层,1996年,1006,2025-06-27 21:48:37,432,南北通透,https://example.com/house/12183
西城区,西城区59号院22号楼18单元35室,两室两厅 西城区优质房源,四室两厅,116.3,1364.45,15层/共15层,2011年,1004,2025-11-11 21:48:37,1027,电梯房,https://example.com/house/12184
西城区,西城区61号院25号楼10单元78室,两室一厅 西城区优质房源,三室一厅,72.0,1399.77,23层/共29层,2010年,1004,2026-01-05 21:48:37,2020,带车位,https://example.com/house/12185
西城区,西城区79号院21号楼16单元60室,三室一厅 西城区优质房源,四室两厅,129.3,277.23,2层/共33层,1992年,1004,2025-08-22 21:48:37,3076,近地铁,https://example.com/house/12186
海淀区,海淀区29号院3号楼3单元48室,一室一厅 海淀区优质房源,三室两厅,134.7,675.14,6层/共25层,1997年,1002,2025-09-02 21:48:37,2667,电梯房,https://example.com/house/12187
顺义区,顺义区49号院29号楼7单元68室,三室两厅 顺义区优质房源,一室一厅,110.3,742.66,8层/共33层,2020年,1007,2025-05-21 21:48:37,4170,电梯房,https://example.com/house/12188
昌平区,昌平区31号院25号楼9单元66室,一室一厅 昌平区优质房源,三室一厅,150.8,631.02,5层/共18层,1997年,1006,2025-10-23 21:48:37,979,精装修,https://example.com/house/12189
西城区,西城区20号院10号楼2单元30室,两室一厅 西城区优质房源,三室一厅,158.8,1068.1,9层/共28层,1996年,1004,2025-03-16 21:48:37,713,精装修,https://example.com/house/12190
东城区,东城区34号院22号楼10单元44室,三室两厅 东城区优质房源,两室两厅,80.3,626.79,10层/共24层,1993年,1005,2025-10-06 21:48:37,4137,精装修,https://example.com/house/12191
顺义区,顺义区68号院20号楼20单元66室,三室一厅 顺义区优质房源,两室两厅,51.6,1484.02,29层/共32层,2011年,1007,2025-05-08 21:48:37,4289,南北通透,https://example.com/house/12192
顺义区,顺义区85号院13号楼20单元44室,四室两厅 顺义区优质房源,三室两厅,170.9,1295.46,3层/共30层,2001年,1007,2025-09-08 21:48:37,3445,学区房,https://example.com/house/12193
西城区,西城区91号院25号楼15单元64室,四室两厅 西城区优质房源,一室一厅,172.4,1183.22,31层/共28层,2017年,1004,2026-01-12 21:48:37,4592,南北通透,https://example.com/house/12194
西城区,西城区7号院12号楼4单元67室,两室一厅 西城区优质房源,两室两厅,59.1,609.2,21层/共19层,2008年,1004,2026-01-25 21:48:37,2331,学区房,https://example.com/house/12195
海淀区,海淀区16号院24号楼6单元25室,三室一厅 海淀区优质房源,两室一厅,150.2,1117.43,14层/共21层,2004年,1002,2025-10-31 21:48:37,1592,近地铁,https://example.com/house/12196
顺义区,顺义区82号院24号楼20单元80室,两室一厅 顺义区优质房源,三室一厅,132.4,1082.67,11层/共18层,2000年,1007,2026-02-12 21:48:37,2465,带车位,https://example.com/house/12197
丰台区,丰台区59号院25号楼11单元71室,三室两厅 丰台区优质房源,一室一厅,194.4,1040.72,19层/共32层,1997年,1003,2025-09-13 21:48:37,801,精装修,https://example.com/house/12198
昌平区,昌平区3号院3号楼20单元91室,四室两厅 昌平区优质房源,两室一厅,58.9,340.54,26层/共25层,2008年,1006,2025-10-09 21:48:37,4335,近地铁,https://example.com/house/12199
丰台区,丰台区49号院28号楼2单元70室,一室一厅 丰台区优质房源,三室一厅,122.5,637.82,6层/共28层,2006年,1003,2026-01-31 21:48:37,3396,近地铁,https://example.com/house/12200
丰台区,丰台区8号院12号楼18单元78室,一室一厅 丰台区优质房源,三室两厅,142.1,1369.15,6层/共10层,2002年,1003,2025-08-03 21:48:37,2985,精装修,https://example.com/house/12201
顺义区,顺义区76号院13号楼5单元78室,三室一厅 顺义区优质房源,四室两厅,171.1,1479.02,28层/共12层,1999年,1007,2025-11-11 21:48:37,2341,近地铁,https://example.com/house/12202
西城区,西城区44号院16号楼12单元31室,两室一厅 西城区优质房源,两室两厅,180.7,561.05,7层/共21层,1998年,1004,2025-05-23 21:48:37,3899,近地铁,https://example.com/house/12203
西城区,西城区54号院10号楼18单元35室,两室一厅 西城区优质房源,三室两厅,165.7,1031.56,8层/共13层,2019年,1004,2025-08-17 21:48:37,2795,带车位,https://example.com/house/12204
昌平区,昌平区73号院23号楼17单元37室,三室两厅 昌平区优质房源,三室两厅,140.0,1428.22,27层/共15层,1997年,1006,2026-03-05 21:48:37,4515,学区房,https://example.com/house/12205
顺义区,顺义区50号院4号楼17单元96室,三室一厅 顺义区优质房源,两室一厅,52.3,951.11,31层/共26层,2006年,1007,2026-01-29 21:48:37,2871,学区房,https://example.com/house/12206
海淀区,海淀区41号院1号楼5单元37室,四室两厅 海淀区优质房源,两室一厅,137.1,1264.8,2层/共33层,2002年,1002,2025-11-25 21:48:37,1367,电梯房,https://example.com/house/12207
顺义区,顺义区51号院3号楼3单元65室,两室一厅 顺义区优质房源,两室两厅,93.6,271.44,14层/共12层,1990年,1007,2025-04-20 21:48:37,321,带车位,https://example.com/house/12208
朝阳区,朝阳区47号院21号楼7单元45室,四室两厅 朝阳区优质房源,三室两厅,67.2,753.13,12层/共13层,2007年,1001,2025-07-30 21:48:37,715,带车位,https://example.com/house/12209
海淀区,海淀区11号院18号楼1单元69室,两室一厅 海淀区优质房源,两室一厅,51.8,1485.64,22层/共33层,1991年,1002,2025-03-29 21:48:37,3767,精装修,https://example.com/house/12210
海淀区,海淀区50号院30号楼13单元4室,两室一厅 海淀区优质房源,三室两厅,70.4,1204.83,6层/共28层,2016年,1002,2025-12-05 21:48:37,2036,带车位,https://example.com/house/12211
海淀区,海淀区17号院9号楼12单元13室,三室两厅 海淀区优质房源,四室两厅,77.3,1039.95,27层/共15层,1999年,1002,2025-06-23 21:48:37,3444,南北通透,https://example.com/house/12212
昌平区,昌平区3号院7号楼8单元34室,三室两厅 昌平区优质房源,两室两厅,90.5,1221.28,21层/共20层,1995年,1006,2026-01-26 21:48:37,2552,南北通透,https://example.com/house/12213
海淀区,海淀区34号院11号楼14单元76室,两室一厅 海淀区优质房源,两室一厅,189.6,1368.65,27层/共16层,2018年,1002,2025-12-18 21:48:37,2409,南北通透,https://example.com/house/12214
昌平区,昌平区12号院18号楼13单元8室,三室两厅 昌平区优质房源,四室两厅,78.8,432.55,28层/共32层,2012年,1006,2025-04-15 21:48:37,4025,电梯房,https://example.com/house/12215
朝阳区,朝阳区50号院9号楼3单元62室,四室两厅 朝阳区优质房源,三室一厅,166.5,1342.55,4层/共26层,1991年,1001,2025-07-30 21:48:37,4647,近地铁,https://example.com/house/12216
西城区,西城区36号院15号楼9单元90室,三室两厅 西城区优质房源,四室两厅,106.2,625.85,21层/共19层,2013年,1004,2025-11-18 21:48:37,2154,带车位,https://example.com/house/12217
海淀区,海淀区84号院14号楼16单元6室,两室一厅 海淀区优质房源,两室一厅,168.9,1242.82,1层/共23层,1992年,1002,2025-06-11 21:48:37,3692,南北通透,https://example.com/house/12218
西城区,西城区19号院23号楼6单元50室,四室两厅 西城区优质房源,四室两厅,92.4,1267.85,4层/共22层,2006年,1004,2025-09-16 21:48:37,2746,南北通透,https://example.com/house/12219
朝阳区,朝阳区77号院17号楼8单元97室,两室两厅 朝阳区优质房源,两室两厅,89.4,490.81,5层/共21层,2002年,1001,2025-10-30 21:48:37,4227,南北通透,https://example.com/house/12220
海淀区,海淀区53号院14号楼17单元78室,两室两厅 海淀区优质房源,一室一厅,111.0,1377.38,27层/共26层,2001年,1002,2025-08-18 21:48:37,3482,电梯房,https://example.com/house/12221
昌平区,昌平区6号院15号楼19单元41室,一室一厅 昌平区优质房源,四室两厅,147.0,978.7,26层/共32层,2013年,1006,2025-12-14 21:48:37,1636,南北通透,https://example.com/house/12222
昌平区,昌平区61号院17号楼19单元31室,三室一厅 昌平区优质房源,四室两厅,65.4,1219.71,28层/共20层,1996年,1006,2026-02-13 21:48:37,2174,精装修,https://example.com/house/12223
顺义区,顺义区27号院16号楼16单元99室,两室一厅 顺义区优质房源,三室两厅,126.9,1457.66,33层/共24层,2006年,1007,2025-07-02 21:48:37,4108,学区房,https://example.com/house/12224
西城区,西城区50号院22号楼12单元4室,四室两厅 西城区优质房源,四室两厅,182.2,413.54,31层/共23层,2014年,1004,2025-10-05 21:48:37,3968,电梯房,https://example.com/house/12225
朝阳区,朝阳区99号院19号楼15单元39室,三室两厅 朝阳区优质房源,三室一厅,62.1,1188.15,2层/共28层,2007年,1001,2026-02-01 21:48:37,2259,带车位,https://example.com/house/12226
朝阳区,朝阳区87号院8号楼5单元11室,四室两厅 朝阳区优质房源,两室两厅,93.2,967.57,2层/共15层,1997年,1001,2025-04-25 21:48:37,1399,近地铁,https://example.com/house/12227
丰台区,丰台区80号院2号楼9单元54室,三室一厅 丰台区优质房源,一室一厅,116.0,317.78,25层/共18层,2001年,1003,2025-03-15 21:48:37,3404,近地铁,https://example.com/house/12228
西城区,西城区49号院6号楼10单元50室,两室一厅 西城区优质房源,两室一厅,191.2,1213.94,20层/共27层,1992年,1004,2026-01-21 21:48:37,197,电梯房,https://example.com/house/12229
顺义区,顺义区66号院3号楼17单元50室,一室一厅 顺义区优质房源,三室两厅,184.6,961.04,26层/共20层,2008年,1007,2025-08-08 21:48:37,621,电梯房,https://example.com/house/12230
西城区,西城区62号院25号楼3单元94室,两室两厅 西城区优质房源,两室两厅,190.1,1111.44,20层/共28层,2003年,1004,2025-08-17 21:48:37,627,精装修,https://example.com/house/12231
朝阳区,朝阳区52号院4号楼5单元31室,四室两厅 朝阳区优质房源,四室两厅,192.5,216.46,25层/共26层,1992年,1001,2025-07-26 21:48:37,370,带车位,https://example.com/house/12232
丰台区,丰台区43号院14号楼8单元91室,三室两厅 丰台区优质房源,两室两厅,106.6,308.45,5层/共16层,2002年,1003,2025-10-28 21:48:37,1401,南北通透,https://example.com/house/12233
丰台区,丰台区50号院18号楼3单元6室,两室一厅 丰台区优质房源,三室两厅,150.8,1431.51,12层/共15层,2002年,1003,2025-10-20 21:48:37,3397,学区房,https://example.com/house/12234
顺义区,顺义区44号院25号楼6单元78室,两室两厅 顺义区优质房源,两室一厅,76.0,1032.4,24层/共31层,2015年,1007,2025-09-14 21:48:37,4032,南北通透,https://example.com/house/12235
西城区,西城区91号院12号楼16单元30室,两室一厅 西城区优质房源,两室一厅,62.4,1254.74,15层/共29层,2010年,1004,2025-05-29 21:48:37,1824,学区房,https://example.com/house/12236
朝阳区,朝阳区96号院12号楼12单元1室,四室两厅 朝阳区优质房源,两室两厅,159.3,1179.07,20层/共30层,2001年,1001,2026-02-18 21:48:37,1382,带车位,https://example.com/house/12237
西城区,西城区93号院8号楼11单元68室,三室一厅 西城区优质房源,两室两厅,73.7,962.89,9层/共23层,2012年,1004,2025-05-20 21:48:37,4166,电梯房,https://example.com/house/12238
东城区,东城区80号院11号楼9单元98室,两室两厅 东城区优质房源,三室一厅,104.3,540.0,30层/共19层,1998年,1005,2025-08-25 21:48:37,410,近地铁,https://example.com/house/12239
海淀区,海淀区59号院20号楼17单元31室,四室两厅 海淀区优质房源,两室两厅,67.7,875.23,3层/共30层,2011年,1002,2025-04-28 21:48:37,2504,学区房,https://example.com/house/12240
朝阳区,朝阳区73号院12号楼14单元47室,三室两厅 朝阳区优质房源,一室一厅,140.6,1406.25,21层/共28层,1990年,1001,2025-12-17 21:48:37,950,近地铁,https://example.com/house/12241
海淀区,海淀区73号院26号楼6单元87室,两室两厅 海淀区优质房源,三室一厅,175.8,1190.25,11层/共22层,1996年,1002,2025-07-22 21:48:37,1537,电梯房,https://example.com/house/12242
东城区,东城区75号院28号楼15单元3室,三室一厅 东城区优质房源,三室一厅,190.5,1103.96,28层/共29层,2008年,1005,2025-07-18 21:48:37,2712,带车位,https://example.com/house/12243
海淀区,海淀区73号院11号楼18单元27室,一室一厅 海淀区优质房源,一室一厅,127.0,407.51,3层/共31层,1993年,1002,2025-09-29 21:48:37,3883,精装修,https://example.com/house/12244
顺义区,顺义区2号院4号楼12单元19室,两室一厅 顺义区优质房源,四室两厅,189.3,243.12,2层/共32层,2001年,1007,2026-01-02 21:48:37,1525,近地铁,https://example.com/house/12245
西城区,西城区17号院6号楼16单元28室,四室两厅 西城区优质房源,三室两厅,67.8,489.05,10层/共24层,2011年,1004,2025-11-09 21:48:37,1884,近地铁,https://example.com/house/12246
朝阳区,朝阳区15号院30号楼19单元71室,一室一厅 朝阳区优质房源,三室一厅,104.0,579.52,24层/共27层,1996年,1001,2026-03-01 21:48:37,2866,近地铁,https://example.com/house/12247
海淀区,海淀区15号院23号楼16单元61室,三室两厅 海淀区优质房源,四室两厅,150.6,547.83,9层/共27层,2004年,1002,2025-04-06 21:48:37,1671,电梯房,https://example.com/house/12248
顺义区,顺义区39号院23号楼4单元62室,两室一厅 顺义区优质房源,两室一厅,74.6,391.49,33层/共28层,2019年,1007,2025-07-06 21:48:37,63,电梯房,https://example.com/house/12249
丰台区,丰台区98号院28号楼4单元91室,一室一厅 丰台区优质房源,三室两厅,90.0,914.34,25层/共24层,2000年,1003,2025-03-16 21:48:37,2418,电梯房,https://example.com/house/12250
昌平区,昌平区74号院8号楼19单元79室,一室一厅 昌平区优质房源,两室一厅,75.9,1122.06,4层/共18层,2014年,1006,2026-01-30 21:48:37,2263,带车位,https://example.com/house/12251
东城区,东城区43号院12号楼14单元45室,三室两厅 东城区优质房源,三室两厅,158.9,1353.15,13层/共21层,2009年,1005,2026-02-25 21:48:37,4296,电梯房,https://example.com/house/12252
昌平区,昌平区67号院1号楼12单元84室,四室两厅 昌平区优质房源,两室一厅,108.9,720.89,18层/共23层,2020年,1006,2025-09-25 21:48:37,2944,精装修,https://example.com/house/12253
丰台区,丰台区25号院23号楼7单元57室,两室两厅 丰台区优质房源,两室一厅,139.8,541.98,1层/共13层,2000年,1003,2025-09-02 21:48:37,4454,近地铁,https://example.com/house/12254
西城区,西城区37号院22号楼5单元19室,三室一厅 西城区优质房源,两室两厅,188.2,434.92,25层/共21层,2016年,1004,2025-11-10 21:48:37,3743,精装修,https://example.com/house/12255
朝阳区,朝阳区58号院4号楼8单元15室,三室一厅 朝阳区优质房源,两室一厅,62.6,460.56,2层/共23层,2004年,1001,2026-01-01 21:48:37,1757,近地铁,https://example.com/house/12256
丰台区,丰台区20号院29号楼9单元83室,两室两厅 丰台区优质房源,三室一厅,105.0,433.89,14层/共14层,2012年,1003,2025-06-20 21:48:37,727,电梯房,https://example.com/house/12257
西城区,西城区14号院30号楼6单元85室,三室两厅 西城区优质房源,三室两厅,104.1,1117.16,20层/共17层,2016年,1004,2025-03-18 21:48:37,3897,带车位,https://example.com/house/12258
昌平区,昌平区81号院25号楼12单元93室,两室一厅 昌平区优质房源,两室两厅,60.2,929.94,20层/共22层,1996年,1006,2025-06-20 21:48:37,3234,南北通透,https://example.com/house/12259
