store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
42232,广州,门店购买,女,中年,周末,运动户外,101,24208.65,34,61,215.96
75106,杭州,网购,男,青年,周末,美妆护肤,439,13368.84,186,110,38.91
83103,西安,网购,男,青年,周间,美妆护肤,195,69566.41,162,299,94.14
79528,广州,自提,男,中年,周间,家居日用,408,26458.26,162,201,60.95
48720,上海,网购,男,老年,周间,家居日用,497,6052.82,115,84,30.8
33094,武汉,自提,男,青年,周间,运动户外,66,134582.87,62,108,556.71
64002,深圳,网购,女,青年,周末,家居日用,32,2460.72,21,17,61.28
67927,重庆,自提,女,中年,周间,家居日用,373,6079.27,57,44,43.34
68672,重庆,网购,男,青年,周末,美妆护肤,313,13952.97,85,34,125.57
12767,重庆,网购,女,中年,周末,运动户外,26,9390.18,17,14,241.15
30577,南京,自提,男,青年,周末,食品生鲜,170,2852.74,106,56,19.08
11787,北京,网购,男,青年,周间,电子产品,81,64645.95,37,39,811.33
42415,北京,自提,男,中年,周间,运动户外,206,46220.26,34,35,426.49
76127,重庆,网购,男,中年,周末,电子产品,377,555332.15,151,201,1330.88
50919,成都,自提,男,青年,周间,服装鞋帽,52,7383.08,17,31,102.14
39131,重庆,门店购买,女,青年,周末,家居日用,9,2492.72,8,13,101.4
24195,武汉,网购,男,青年,周末,家居日用,190,7035.58,123,145,19.08
28844,上海,网购,男,青年,周间,美妆护肤,128,3135.34,22,10,172.89
78603,西安,网购,男,中年,周间,家居日用,160,1412.06,87,39,18.35
88476,重庆,网购,女,青年,周间,美妆护肤,256,16743.42,81,61,140.72
77427,南京,门店购买,男,中年,周间,运动户外,40,10655.57,25,9,412.76
25922,广州,网购,女,中年,周末,电子产品,454,331431.08,109,127,1411.7
73857,广州,门店购买,女,青年,周间,电子产品,223,342728.45,76,70,2372.32
58710,西安,门店购买,男,青年,周末,美妆护肤,488,70536.74,183,191,138.63
70670,深圳,自提,男,青年,周间,电子产品,163,113954.37,107,46,793.01
10734,杭州,门店购买,男,青年,周末,美妆护肤,235,3733.29,85,25,65.8
30506,上海,自提,男,青年,周末,服装鞋帽,141,35802.44,73,110,127.5
91854,重庆,自提,男,青年,周末,电子产品,375,95728.11,56,36,1247.38
26607,南京,门店购买,女,青年,周间,运动户外,447,114719.99,158,243,142.01
40386,深圳,网购,男,青年,周间,电子产品,166,9561.35,20,4,1295.97
65758,武汉,自提,女,青年,周末,服装鞋帽,287,39289.49,101,97,207.33
56529,杭州,门店购买,女,青年,周末,服装鞋帽,485,54163.54,163,143,209.06
83464,武汉,自提,女,青年,周间,运动户外,179,5303.92,46,4,738.06
97823,成都,门店购买,女,青年,周末,家居日用,192,126.58,46,2,25.84
35544,北京,门店购买,女,青年,周间,食品生鲜,258,327.47,4,10,16.18
94105,武汉,自提,男,老年,周间,食品生鲜,321,1301.81,15,19,38.3
71709,西安,门店购买,女,青年,周间,运动户外,448,349904.77,166,280,389.22
13779,西安,门店购买,男,中年,周末,服装鞋帽,43,23502.82,27,54,137.89
93555,北京,自提,男,中年,周间,服装鞋帽,336,1977.47,158,9,110.21
51481,广州,门店购买,女,青年,周间,家居日用,429,1313.35,171,32,22.47
75735,广州,门店购买,女,青年,周间,电子产品,142,425911.98,51,89,1683.98
10422,杭州,自提,女,青年,周间,美妆护肤,429,17629.69,179,45,171.95
25238,上海,网购,男,青年,周末,服装鞋帽,404,1391.75,3,4,152.43
42339,杭州,门店购买,男,中年,周末,食品生鲜,28,774.18,13,23,12.91
84060,成都,自提,男,中年,周间,服装鞋帽,91,12681.13,38,34,141.49
74210,成都,门店购买,女,青年,周间,运动户外,352,7172.82,44,5,682.23
30408,南京,门店购买,男,老年,周间,食品生鲜,331,4215.64,175,148,14.52
76029,南京,门店购买,女,青年,周末,食品生鲜,112,579.5,60,34,5.7
96288,广州,自提,男,青年,周间,食品生鲜,289,8998.47,97,169,16.51
23711,成都,网购,男,青年,周间,食品生鲜,332,892.26,26,12,29.14
71189,南京,网购,男,青年,周间,美妆护肤,295,105001.41,178,223,208.15
41927,杭州,门店购买,女,青年,周间,运动户外,206,16081.95,77,11,823.44
76448,上海,自提,女,中年,周间,美妆护肤,15,1798.78,3,9,77.98
88230,南京,网购,男,青年,周间,电子产品,497,133072.25,24,20,2278.45
55364,武汉,自提,男,青年,周末,服装鞋帽,453,8157.29,45,39,74.33
36649,重庆,网购,男,青年,周间,电子产品,245,96724.69,41,45,999.38
61648,深圳,自提,女,中年,周末,电子产品,199,264851.31,33,41,2196.7
52875,杭州,门店购买,女,青年,周末,食品生鲜,251,5041.23,172,301,9.47
33351,深圳,自提,女,青年,周末,美妆护肤,307,114036.26,193,204,275.96
28098,武汉,网购,男,青年,周间,电子产品,174,448424.2,99,168,921.47
50775,重庆,门店购买,女,青年,周间,服装鞋帽,84,26161.2,51,88,98.68
20831,成都,门店购买,男,青年,周间,电子产品,83,89002.38,41,17,2173.74
69597,北京,自提,女,青年,周末,食品生鲜,218,1627.09,67,30,29.33
69017,南京,自提,女,中年,周间,电子产品,403,272586.91,46,55,2057.0
98436,上海,网购,男,青年,周间,服装鞋帽,264,61198.14,158,233,115.42
15222,上海,自提,女,青年,周间,食品生鲜,218,5925.14,87,173,18.69
81139,杭州,网购,女,青年,周末,家居日用,167,1312.82,77,10,53.45
14798,南京,门店购买,女,青年,周末,美妆护肤,49,2119.01,9,5,181.95
46004,成都,自提,男,中年,周间,电子产品,40,41972.83,21,24,844.36
93599,上海,自提,男,青年,周间,家居日用,206,574.68,6,3,72.23
95576,上海,自提,男,中年,周间,食品生鲜,316,7515.84,132,125,18.92
85148,武汉,网购,女,青年,周末,食品生鲜,257,1303.21,172,24,31.11
98894,杭州,自提,男,青年,周末,家居日用,337,2714.37,34,36,36.17
93211,成都,网购,男,青年,周间,服装鞋帽,33,9807.72,19,30,160.33
53090,南京,自提,女,中年,周末,食品生鲜,175,6093.91,82,89,23.66
75401,深圳,门店购买,男,青年,周间,家居日用,17,1003.4,3,8,50.62
37204,南京,自提,女,青年,周间,家居日用,346,452.02,120,8,26.87
91823,成都,门店购买,女,青年,周末,食品生鲜,285,19990.96,191,252,32.73
80463,广州,自提,男,青年,周末,服装鞋帽,57,5890.81,37,38,53.91
62575,南京,自提,女,中年,周间,美妆护肤,143,39295.51,82,93,210.96
92984,成都,门店购买,女,青年,周间,家居日用,388,12612.82,119,74,74.12
33281,重庆,自提,男,青年,周间,家居日用,336,16212.92,45,88,76.46
95603,重庆,自提,女,青年,周末,美妆护肤,115,19782.73,18,33,287.67
63578,北京,自提,男,青年,周间,运动户外,47,2331.71,24,2,658.77
95736,重庆,门店购买,男,中年,周末,家居日用,189,7353.66,186,123,34.74
36186,成都,网购,女,青年,周末,服装鞋帽,296,21584.53,119,118,87.98
41704,广州,自提,男,中年,周间,服装鞋帽,126,45034.24,60,93,146.27
14236,重庆,门店购买,女,中年,周末,家居日用,491,4702.24,67,31,73.13
80014,北京,自提,女,中年,周末,食品生鲜,416,12084.33,102,186,26.57
77051,武汉,自提,男,青年,周间,美妆护肤,386,9451.59,29,47,85.24
54542,广州,网购,女,青年,周末,食品生鲜,329,1701.86,178,38,22.96
42077,杭州,自提,女,青年,周间,家居日用,359,9304.75,67,71,69.25
29401,南京,自提,男,青年,周间,美妆护肤,186,40079.72,183,150,137.54
84401,杭州,自提,女,青年,周末,运动户外,413,25771.94,178,66,151.39
60361,杭州,门店购买,男,青年,周末,美妆护肤,156,9434.4,38,75,51.48
76662,南京,自提,女,青年,周末,食品生鲜,330,5351.9,40,76,27.77
59068,重庆,自提,男,中年,周间,服装鞋帽,248,1443.49,98,4,115.27
39468,杭州,网购,男,青年,周末,运动户外,101,51015.57,46,64,457.4
11599,南京,网购,男,青年,周末,家居日用,321,2557.74,26,22,44.35
80091,南京,网购,男,青年,周末,服装鞋帽,132,42120.14,47,89,263.73
39928,武汉,网购,男,老年,周间,美妆护肤,143,10137.93,24,48,116.0
18345,广州,门店购买,女,青年,周末,服装鞋帽,300,83576.65,195,298,92.41
16695,成都,门店购买,男,青年,周末,家居日用,43,610.73,31,13,22.4
88419,武汉,自提,男,青年,周末,运动户外,454,207083.11,114,200,493.56
93221,西安,自提,男,青年,周间,美妆护肤,139,33167.12,127,162,92.58
77397,杭州,门店购买,女,青年,周末,食品生鲜,141,8853.9,129,159,18.57
33878,武汉,网购,女,中年,周间,家居日用,84,796.37,23,5,79.94
22395,武汉,自提,男,青年,周末,服装鞋帽,110,13536.98,40,65,110.36
71849,上海,门店购买,女,中年,周末,美妆护肤,345,8192.78,40,42,103.37
32515,广州,门店购买,男,青年,周间,运动户外,305,228881.76,107,200,421.85
44452,武汉,自提,女,青年,周间,运动户外,182,69648.95,81,116,281.59
64673,北京,自提,男,老年,周间,运动户外,413,70632.63,36,59,366.15
36504,深圳,门店购买,女,青年,周间,电子产品,165,809085.16,110,203,1862.97
36142,深圳,门店购买,女,中年,周末,电子产品,125,130168.91,21,21,3610.32
87717,武汉,网购,女,青年,周间,服装鞋帽,144,1961.68,97,16,60.31
46181,南京,自提,女,中年,周末,家居日用,69,2157.32,10,11,101.93
29893,广州,门店购买,女,青年,周末,家居日用,126,9096.04,42,74,61.24
82964,南京,自提,男,青年,周末,运动户外,365,232541.99,190,161,589.83
68437,深圳,网购,女,青年,周间,食品生鲜,171,6798.49,51,87,29.52
89117,北京,网购,男,青年,周间,家居日用,413,7823.88,125,205,17.5
77143,成都,网购,女,老年,周间,美妆护肤,252,36506.95,73,86,220.88
84095,上海,门店购买,男,青年,周末,美妆护肤,473,67837.11,120,157,154.37
19579,重庆,自提,女,青年,周末,运动户外,170,12506.3,19,12,418.9
79168,重庆,网购,女,青年,周末,美妆护肤,425,620.49,100,5,49.23
29725,杭州,网购,女,青年,周末,美妆护肤,474,28601.04,91,148,102.79
37019,杭州,网购,男,青年,周末,服装鞋帽,277,3915.61,90,18,85.84
40160,深圳,网购,女,青年,周间,服装鞋帽,480,22695.24,56,99,78.22
67624,上海,自提,男,青年,周末,家居日用,26,1467.9,15,15,35.39
59873,西安,网购,男,老年,周末,服装鞋帽,388,7601.48,54,16,248.09
56974,成都,自提,男,青年,周末,美妆护肤,185,24036.73,123,66,212.5
12116,北京,自提,女,青年,周末,食品生鲜,185,734.73,80,17,23.96
49412,深圳,门店购买,男,青年,周间,家居日用,9,226.28,5,6,20.9
33246,西安,网购,男,青年,周末,运动户外,241,5590.72,196,20,151.15
96632,杭州,自提,女,中年,周间,服装鞋帽,90,15273.41,67,39,212.69
33804,成都,网购,男,青年,周末,食品生鲜,207,14224.08,161,192,28.12
52083,北京,网购,女,青年,周间,电子产品,377,95519.06,37,53,744.53
88447,南京,网购,男,青年,周间,服装鞋帽,48,636.06,27,5,56.32
64404,南京,自提,男,中年,周末,食品生鲜,244,17021.79,121,231,24.94
96032,南京,自提,男,青年,周末,服装鞋帽,113,14221.79,66,34,143.38
96403,上海,门店购买,男,中年,周间,美妆护肤,54,3604.83,16,15,124.73
49466,成都,门店购买,女,青年,周间,服装鞋帽,168,34339.66,109,96,169.48
14485,重庆,门店购买,男,中年,周末,电子产品,74,10209.02,5,4,1012.63
84984,武汉,自提,女,青年,周间,家居日用,110,5974.14,59,80,32.26
46609,南京,自提,女,老年,周末,食品生鲜,175,10034.35,125,198,25.29
97557,成都,门店购买,女,青年,周间,家居日用,329,463.13,7,9,18.94
69956,上海,网购,女,青年,周间,食品生鲜,232,11215.2,112,142,25.66
76155,广州,自提,男,青年,周末,电子产品,102,447377.43,94,91,2625.18
83778,南京,门店购买,男,中年,周间,美妆护肤,118,27205.67,89,136,69.54
99180,广州,门店购买,男,中年,周末,美妆护肤,483,115972.01,157,218,204.03
62543,杭州,自提,女,中年,周间,食品生鲜,70,19.87,39,1,10.18
97571,杭州,网购,男,青年,周间,服装鞋帽,74,15614.46,62,106,87.15
41780,重庆,网购,女,青年,周末,服装鞋帽,428,3325.91,90,19,102.35
28407,重庆,网购,男,青年,周末,运动户外,142,3083.35,84,3,468.86
78713,上海,门店购买,女,青年,周间,食品生鲜,421,1474.35,32,59,14.1
54744,杭州,网购,女,中年,周间,电子产品,321,583259.68,120,110,2984.55
73871,杭州,网购,男,青年,周间,服装鞋帽,446,109580.13,171,254,254.09
65269,北京,门店购买,男,中年,周间,运动户外,376,67102.43,71,65,411.54
97422,杭州,自提,男,青年,周间,服装鞋帽,300,18710.56,127,57,164.03
23626,武汉,门店购买,女,青年,周间,电子产品,309,264036.8,28,38,3424.16
22920,西安,网购,男,老年,周末,食品生鲜,298,13149.86,173,310,17.74
15225,成都,门店购买,女,中年,周末,家居日用,417,31910.64,161,222,44.23
84308,广州,网购,女,青年,周间,电子产品,374,1589468.56,117,218,2971.7
99523,成都,自提,男,青年,周末,食品生鲜,235,10466.65,179,326,17.28
37443,南京,门店购买,女,中年,周间,服装鞋帽,433,10128.31,128,46,106.77
39828,成都,自提,男,中年,周末,运动户外,208,135416.08,81,160,301.18
60160,深圳,自提,女,青年,周间,食品生鲜,387,791.55,41,22,12.0
86263,杭州,门店购买,女,中年,周末,家居日用,317,2486.85,179,39,20.86
88377,重庆,自提,男,中年,周间,家居日用,69,2431.12,50,14,90.45
48523,西安,门店购买,男,青年,周末,家居日用,423,985.26,11,8,61.61
45885,北京,自提,男,中年,周末,服装鞋帽,449,20070.61,58,57,128.45
11627,杭州,网购,男,中年,周间,家居日用,213,56521.71,143,283,71.44
34386,南京,门店购买,女,青年,周间,运动户外,134,51728.22,94,68,311.4
40763,成都,门店购买,女,青年,周末,食品生鲜,441,8472.32,180,127,31.6
22664,南京,门店购买,女,青年,周末,美妆护肤,117,41798.79,93,90,229.19
82623,深圳,自提,女,青年,周末,家居日用,317,16701.53,113,128,41.68
32458,北京,门店购买,女,青年,周末,食品生鲜,245,1455.06,181,76,7.78
46187,西安,自提,男,中年,周间,家居日用,361,13638.2,196,69,72.06
69259,杭州,门店购买,女,青年,周间,服装鞋帽,393,71660.43,139,162,261.55
16943,成都,门店购买,男,中年,周末,美妆护肤,33,9276.83,27,47,70.74
88843,广州,网购,男,青年,周间,运动户外,62,1934.46,22,6,135.76
99830,重庆,自提,女,青年,周末,食品生鲜,94,380.85,13,10,19.51
43031,武汉,网购,男,青年,周末,服装鞋帽,180,37134.09,166,325,49.76
22324,南京,自提,男,中年,周末,美妆护肤,31,3980.05,22,24,49.84
79352,北京,网购,女,青年,周末,美妆护肤,289,10417.35,96,18,206.35
91378,武汉,网购,男,老年,周末,运动户外,468,52854.25,40,77,242.36
67763,广州,门店购买,男,中年,周间,电子产品,319,130923.32,10,18,3913.84
25765,杭州,自提,男,青年,周末,美妆护肤,266,4665.34,43,13,172.64
90372,成都,自提,女,中年,周末,运动户外,284,11441.95,17,22,178.09
74325,深圳,自提,男,青年,周间,运动户外,363,99509.59,194,303,149.74
96967,成都,门店购买,女,中年,周末,食品生鲜,165,3748.48,35,58,25.07
92095,重庆,自提,女,青年,周间,电子产品,252,108111.03,27,21,2486.03
50094,武汉,自提,男,青年,周末,服装鞋帽,485,9093.58,23,20,238.41
84878,南京,网购,女,中年,周末,电子产品,495,269631.8,78,99,1604.87
16872,重庆,门店购买,男,青年,周末,服装鞋帽,51,5457.47,30,12,233.64
19563,深圳,自提,男,青年,周末,电子产品,473,389660.48,98,53,2462.21
48068,北京,网购,女,老年,周间,服装鞋帽,191,1745.88,103,12,69.78
91495,杭州,自提,女,青年,周间,家居日用,354,1190.03,3,7,70.24
34837,武汉,自提,男,青年,周间,电子产品,357,537687.93,197,230,1184.9
19243,上海,网购,男,中年,周间,电子产品,94,217382.24,69,84,1350.95
99247,重庆,自提,女,青年,周间,电子产品,390,178066.29,31,26,3870.94
21338,南京,自提,男,青年,周末,家居日用,246,550.96,28,8,37.87
34179,上海,门店购买,男,青年,周间,家居日用,379,7494.94,37,57,41.07
76010,深圳,网购,女,青年,周末,服装鞋帽,175,10217.22,65,45,81.78
94428,北京,自提,女,青年,周间,美妆护肤,33,2526.38,15,6,168.75
67523,北京,自提,男,中年,周间,美妆护肤,83,20980.97,19,36,184.76
99753,上海,自提,男,青年,周末,运动户外,478,23746.11,83,95,142.59
99694,深圳,网购,女,青年,周末,家居日用,394,10892.81,146,62,92.88
14613,西安,门店购买,男,青年,周间,美妆护肤,331,32783.77,99,73,186.84
41151,武汉,门店购买,女,青年,周间,家居日用,471,7150.64,40,59,49.45
28927,杭州,门店购买,男,老年,周间,食品生鲜,452,3028.82,42,48,27.1
49302,广州,网购,女,青年,周末,家居日用,65,5133.23,46,27,81.06
64752,武汉,门店购买,女,青年,周间,家居日用,187,12021.53,87,84,48.65
79459,深圳,网购,男,中年,周末,运动户外,338,256276.14,159,187,636.53
63504,成都,门店购买,女,青年,周末,家居日用,56,4701.16,35,58,44.57
91735,重庆,网购,男,青年,周末,运动户外,197,96438.98,133,222,188.05
37060,重庆,门店购买,男,青年,周末,运动户外,206,40380.6,148,102,156.35
42204,广州,自提,女,青年,周末,运动户外,50,455.81,5,2,131.29
16914,成都,网购,女,中年,周间,服装鞋帽,381,5856.93,39,28,66.9
91688,成都,门店购买,女,青年,周末,食品生鲜,156,2679.18,26,52,29.38
29925,广州,自提,男,青年,周间,服装鞋帽,288,90120.09,142,241,143.73
42688,上海,门店购买,男,中年,周末,电子产品,70,241920.11,49,61,1392.58
12615,西安,门店购买,女,中年,周末,家居日用,458,1527.38,6,8,89.74
54535,上海,自提,男,青年,周间,运动户外,202,22361.49,39,15,800.97
97674,深圳,门店购买,女,青年,周末,食品生鲜,309,277.11,127,5,26.44
32159,成都,自提,男,青年,周末,家居日用,164,982.79,43,7,71.62
44486,武汉,自提,女,青年,周间,运动户外,42,8668.29,22,36,135.23
91811,北京,门店购买,男,青年,周末,家居日用,195,1481.99,100,10,56.48
59170,成都,自提,女,青年,周间,服装鞋帽,483,20904.05,89,67,139.35
44953,上海,自提,男,中年,周间,美妆护肤,459,1018.32,30,2,275.9
24031,深圳,网购,男,青年,周末,美妆护肤,411,16194.58,61,100,52.25
11762,成都,门店购买,男,青年,周间,运动户外,448,27897.37,85,28,315.69
28181,深圳,门店购买,男,青年,周末,电子产品,222,343970.85,176,120,1476.48
60711,成都,门店购买,男,青年,周末,运动户外,254,77757.46,155,96,420.76
87569,北京,自提,男,青年,周末,服装鞋帽,499,4774.79,51,34,64.97
34817,上海,门店购买,男,青年,周间,服装鞋帽,84,35353.23,51,82,167.72
64038,南京,门店购买,女,青年,周间,食品生鲜,377,1050.87,62,68,8.76
99591,杭州,自提,男,青年,周末,家居日用,177,1220.57,16,28,23.07
68449,北京,门店购买,男,青年,周间,运动户外,349,31958.69,156,34,487.04
51820,武汉,自提,女,青年,周间,家居日用,161,6740.34,140,98,24.15
56254,重庆,自提,女,青年,周间,家居日用,445,6490.95,119,116,29.17
60536,重庆,网购,男,中年,周间,运动户外,77,10252.36,52,47,117.23
96739,广州,网购,男,青年,周末,家居日用,242,3057.03,39,35,26.77
61410,广州,自提,女,青年,周间,美妆护肤,371,73005.06,128,222,182.67
73876,北京,自提,男,青年,周间,运动户外,245,57204.25,156,149,174.93
74779,深圳,自提,女,青年,周间,运动户外,82,48907.44,44,81,293.17
90167,上海,门店购买,男,青年,周间,运动户外,192,44908.89,177,66,402.23
18273,北京,自提,女,青年,周末,食品生鲜,353,8385.6,60,117,28.22
72414,杭州,门店购买,女,青年,周间,运动户外,100,25537.55,17,21,573.6
40005,西安,门店购买,男,中年,周末,家居日用,289,7591.84,121,228,15.09
22528,重庆,网购,女,青年,周间,家居日用,309,5668.69,187,137,17.25
35320,杭州,门店购买,男,青年,周末,家居日用,127,1251.28,29,41,12.42
91350,武汉,门店购买,男,中年,周间,家居日用,161,17602.73,155,275,34.77
34667,西安,门店购买,男,青年,周末,运动户外,454,84218.21,50,68,476.5
59284,重庆,门店购买,男,青年,周末,服装鞋帽,152,353.69,7,1,187.0
20316,成都,自提,男,青年,周间,美妆护肤,81,55183.02,77,114,160.87
45855,武汉,自提,男,中年,周间,食品生鲜,84,1187.41,76,33,10.98
16871,成都,门店购买,女,青年,周间,运动户外,193,14245.8,141,14,502.57
61843,广州,自提,男,青年,周间,美妆护肤,388,11423.26,146,21,172.31
27284,武汉,网购,男,青年,周末,美妆护肤,84,2893.42,31,6,285.34
54323,上海,自提,女,中年,周间,家居日用,280,3755.95,16,27,58.26
30314,南京,网购,男,青年,周末,食品生鲜,117,227.64,31,4,26.59
16879,深圳,自提,男,青年,周末,服装鞋帽,489,13921.23,36,65,89.15
93142,重庆,网购,女,青年,周间,美妆护肤,35,1612.16,3,4,146.16
86380,武汉,网购,女,中年,周间,美妆护肤,461,11328.81,43,51,102.37
92271,西安,自提,女,青年,周间,服装鞋帽,428,32514.38,52,97,134.2
52868,杭州,自提,男,青年,周间,电子产品,229,1710843.49,155,263,2350.8
24770,北京,自提,男,中年,周末,服装鞋帽,389,65764.06,146,153,215.89
87759,杭州,自提,女,青年,周末,美妆护肤,456,20458.35,65,56,143.56
38367,广州,自提,男,青年,周间,运动户外,168,99218.04,118,101,343.41
74445,武汉,门店购买,女,中年,周末,电子产品,316,7042.43,28,1,3421.09
11469,杭州,网购,女,青年,周末,电子产品,28,39882.63,12,7,3368.84
58866,上海,自提,女,青年,周间,电子产品,461,48438.95,31,20,1058.58
36825,上海,门店购买,男,中年,周间,服装鞋帽,8,768.84,2,2,167.83
85992,南京,自提,女,青年,周间,电子产品,375,229146.71,178,79,1216.11
59469,北京,网购,女,青年,周间,家居日用,90,1825.59,2,10,90.73
46808,杭州,门店购买,女,青年,周间,电子产品,344,148289.69,70,49,1314.62
10255,北京,门店购买,女,青年,周间,服装鞋帽,367,5008.43,191,25,65.42
58142,武汉,自提,男,青年,周间,运动户外,283,46269.35,139,75,303.4
63346,广州,门店购买,女,青年,周间,食品生鲜,76,4034.24,64,105,16.5
88925,杭州,网购,女,中年,周间,家居日用,386,15406.76,139,85,73.05
91928,广州,门店购买,女,青年,周末,美妆护肤,72,23995.38,27,53,146.93
64916,上海,门店购买,男,青年,周末,食品生鲜,479,5361.9,141,85,31.87
53895,武汉,网购,女,中年,周间,美妆护肤,480,58331.29,102,134,181.89
85631,成都,门店购买,女,青年,周末,服装鞋帽,328,33876.92,165,233,73.89
34684,北京,门店购买,男,青年,周末,运动户外,487,73317.53,79,62,462.2
37426,南京,门店购买,男,老年,周末,电子产品,9,11434.95,1,5,813.51
99192,上海,网购,女,青年,周末,家居日用,484,16746.72,92,170,50.18
49349,成都,自提,女,青年,周间,美妆护肤,302,67662.2,123,163,129.75
74400,北京,自提,女,青年,周间,运动户外,243,173839.44,99,193,296.7
86955,西安,自提,女,老年,周间,电子产品,493,1440697.09,125,195,3268.99
81268,上海,网购,男,中年,周末,家居日用,195,12288.95,192,173,42.28
14501,成都,自提,女,青年,周间,电子产品,6,16071.87,6,3,2692.43
13700,南京,自提,男,青年,周间,食品生鲜,357,13349.91,145,199,30.91
16385,杭州,门店购买,男,青年,周间,服装鞋帽,462,33325.48,116,76,136.79
88790,成都,自提,男,青年,周末,服装鞋帽,247,5273.01,125,64,43.89
95704,广州,自提,男,青年,周末,食品生鲜,444,20918.04,175,299,25.79
68283,上海,网购,男,青年,周末,家居日用,255,18454.09,94,179,52.84
58272,南京,网购,女,青年,周间,家居日用,286,8979.36,180,217,13.5
97123,成都,自提,女,青年,周末,服装鞋帽,62,348.84,2,3,41.4
35757,武汉,门店购买,女,青年,周间,电子产品,498,501959.42,169,95,1768.77
15210,深圳,网购,男,青年,周间,电子产品,191,2232.89,16,1,1115.94
86752,南京,网购,女,中年,周末,食品生鲜,472,5131.01,63,111,16.83
97036,武汉,自提,女,青年,周末,家居日用,284,39296.39,163,322,66.04
29151,广州,门店购买,男,中年,周末,家居日用,263,2146.17,19,37,28.31
64199,成都,网购,女,青年,周间,电子产品,446,171342.05,83,102,842.43
58979,重庆,自提,男,中年,周末,家居日用,315,29223.84,131,209,73.64
30615,深圳,门店购买,女,青年,周末,家居日用,308,577.87,8,14,13.43
29079,北京,自提,女,青年,周间,运动户外,414,100403.3,88,78,619.91
50388,武汉,门店购买,女,青年,周末,家居日用,173,5096.02,24,45,45.61
77763,西安,门店购买,男,青年,周间,食品生鲜,448,3934.89,74,132,17.23
52488,深圳,门店购买,男,青年,周间,服装鞋帽,423,48406.95,86,133,139.6
88349,重庆,门店购买,男,中年,周末,运动户外,152,96076.07,49,88,560.94
82470,成都,网购,女,青年,周末,电子产品,371,847630.48,186,150,2044.03
93026,成都,网购,女,青年,周间,家居日用,368,14320.42,70,118,41.74
89427,上海,自提,男,老年,周间,电子产品,35,196866.62,13,26,4379.08
69606,南京,门店购买,女,青年,周间,服装鞋帽,137,4813.3,14,14,153.64
24166,武汉,自提,女,青年,周末,服装鞋帽,63,388.94,24,4,31.22
24085,南京,门店购买,女,青年,周末,运动户外,352,13351.69,109,53,125.48
17848,北京,网购,女,老年,周间,食品生鲜,221,879.85,62,30,14.11
44961,南京,自提,男,青年,周间,服装鞋帽,88,8303.01,50,27,93.86
31023,上海,门店购买,女,中年,周末,电子产品,127,308314.4,109,105,1285.68
31711,广州,网购,女,青年,周末,运动户外,158,196555.41,112,149,731.97
68479,深圳,网购,男,中年,周间,运动户外,228,45275.63,114,39,482.18
90616,重庆,网购,女,青年,周间,家居日用,405,14916.63,135,176,38.11
90692,重庆,自提,男,青年,周末,美妆护肤,429,105447.6,179,350,161.61
37149,深圳,自提,女,青年,周末,运动户外,149,48047.75,60,49,432.35
13181,西安,网购,男,青年,周末,家居日用,293,8813.15,89,93,42.39
68369,重庆,网购,女,青年,周末,食品生鲜,188,3109.0,67,123,9.24
86741,南京,门店购买,男,中年,周间,食品生鲜,25,312.72,25,15,11.98
22108,西安,门店购买,男,青年,周间,家居日用,77,3342.96,38,19,67.48
34382,深圳,自提,女,青年,周末,服装鞋帽,447,4076.06,24,40,50.58
33061,杭州,门店购买,女,中年,周末,服装鞋帽,9,3792.62,4,10,121.45
23305,杭州,网购,男,中年,周间,运动户外,92,49412.83,20,35,527.58
11146,成都,网购,女,青年,周末,美妆护肤,259,2402.08,15,13,58.11
30435,广州,网购,女,青年,周间,家居日用,126,3466.92,59,23,77.48
31245,西安,网购,男,老年,周末,电子产品,148,910172.84,118,136,3368.03
61775,南京,门店购买,女,中年,周间,运动户外,483,222458.63,134,182,578.44
63110,杭州,门店购买,女,青年,周间,服装鞋帽,413,775.85,10,7,66.33
49117,上海,门店购买,女,青年,周间,食品生鲜,13,223.33,6,8,8.51
67086,广州,自提,男,青年,周间,家居日用,126,366.17,19,2,104.56
43150,武汉,自提,女,中年,周间,服装鞋帽,238,26084.14,34,54,180.47
29075,上海,自提,女,青年,周间,家居日用,455,9608.38,168,222,16.8
77182,南京,自提,男,中年,周间,电子产品,181,175861.08,85,50,1589.84
11449,上海,网购,女,青年,周末,运动户外,267,5480.06,96,7,313.31
90337,武汉,自提,女,青年,周末,美妆护肤,300,27592.35,32,57,208.16
77367,北京,门店购买,男,老年,周末,家居日用,170,34882.3,170,226,75.72
28868,广州,网购,男,青年,周间,家居日用,113,81.49,6,1,47.76
35492,重庆,门店购买,男,青年,周末,家居日用,281,25986.79,146,131,72.05
18680,广州,网购,女,中年,周末,服装鞋帽,240,8190.69,43,64,64.1
54923,西安,门店购买,女,中年,周间,美妆护肤,286,71932.4,141,170,168.39
30394,西安,门店购买,女,中年,周末,服装鞋帽,418,1981.18,6,7,112.77
76694,杭州,自提,女,青年,周间,食品生鲜,55,970.44,53,19,28.26
38698,深圳,自提,男,中年,周间,家居日用,381,13642.28,103,108,49.23
41784,广州,门店购买,女,中年,周末,食品生鲜,475,579.39,15,14,17.78
64293,武汉,网购,女,中年,周末,食品生鲜,121,9023.83,63,113,46.19
